,ListOrdersController,SendOrderConfirmationEmailAdvice,OrderFormController,ViewOrderController,ListOrders(jsp),ViewOrder(jsp),NewOrderForm(jsp),ShippingForm(jsp),ConfirmOrder(jsp),OrderDao,LineItem,OrderValidator,Order,OrderService,OrderServiceClient,JaxRpcOrderService,OrderForm,Sequence,SqlMapSequenceDao,SqlMapOrderDao,sequence(table),lineitem(table),orders(table),orderstatus(table),AccountDao,AccountValidator,Account,SignonInterceptor,UserSession,SignonController,AccountFormController,AccountForm,SqlMapAccountDao,SignoffController,account(table),profile(table),signon(table),bannerdata(table),EditAccountForm(jsp),SignonForm(jsp),IncludeAccountFields(jsp),IncludeMyList(jsp),Cart,CartItem,RemoveItemFromCartController,UpdateCartQuantitiesController,ViewCartController,AddItemToCartController,Cart(jsp),Checkout(jsp),CategoryDao,ProductDao,Product,Category,ViewItemController,ViewCategoryController,ViewProductController,SearchProductsController,SqlMapCategoryDao,SqlMapProductDao,category(table),SearchProducts(jsp),Category(jsp),Item(jsp),Product(jsp),ItemDao,product(table),item(table),inventory(table),supplier(table),Item,SqlMapItemDao,index(jsp),PetStoreFacade,PetStoreImpl,Error(jsp),IncludeBanner(jsp),IncludeBottom(jsp),IncludeQuickHeader(jsp),IncludeTop(jsp),index(html),help(html),OracleSequenceDao,MsSqlOrderDao
ViewCartController,33.90434823835718,-3.0793701948542225,33.35870362264253,34.323400695068294,33.90434823835718,34.323400695068294,33.35870362264253,-6.580361793356792,35.00693867792417,34.323400695068294,22.552300573371618,28.680342677216032,34.323400695068294,-1.0319383642590778,-2.548783453894265,-8.235634636455368,33.35870362264253,34.9265316468065,34.9265316468065,34.323400695068294,34.9265316468065,22.552300573371618,33.90434823835718,32.60816239380934,25.885115316179007,-4.7090515814323455,41.70994436256532,23.357857295603132,30.183999882343898,-4.029402687240606,-0.5501684261916542,-0.5501684261916542,25.885115316179007,0.1361836073967243,25.885115316179007,26.08126288254494,20.970597312759388,19.845046443490588,-1.2035208810215814,22.959268641250983,-6.01241710607755,31.984031295107147,0.9999999999999858,9.634150939997994,0.4809533077632011,5.625585379357009,0.9999999999999858,-5.010510000674621,-13.64466094067263,21.214650882292748,-5.178039831681726,-2.3384909807524874,33.01684807857488,-5.178039831681726,-12.803038485955751,-5.178039831681726,-2.3384909807524874,-5.1154080293883295,-5.178039831681726,-2.3384909807524874,-5.178039831681726,-5.1154080293883295,-5.178039831681726,-12.803038485955751,-2.3384909807524874,28.021790560430546,18.07392354244066,12.196961514044242,36.76125347777638,-2.3892501272030713,28.021790560430546,28.021790560430546,-2.593394231563651,23.773605781420812,21.29379994387348,0.0,18.973242708404577,16.60488014204067,-5.439410847036737,31.984031295107147,-2.593394231563651,0.0,-4.02723205698627,-4.793152089909787
AddItemToCartController,-5.1710447881575705,-8.749179743461479,-7.103250175031611,-6.201987160053119,-5.1710447881575705,-6.201987160053119,-7.103250175031611,-10.523411768384896,-4.914738144777528,-6.201987160053119,-37.35974856174658,-10.848576368964162,-6.201987160053119,-6.201987160053119,-6.011544217661125,-14.968962616269513,-7.103250175031611,-4.149441864559303,-4.149441864559303,-6.201987160053119,-4.149441864559303,-37.35974856174658,-5.1710447881575705,-8.0548993138145,-4.694436988855226,-9.154958405784567,24.173076470626064,-4.872043415918893,14.526515935601953,-5.857509471248983,-6.157766710699595,-6.157766710699595,-4.694436988855226,-2.448829383086644,-4.694436988855226,0.6574180010661753,-5.857509471248983,-6.092559127707852,-8.40302677502946,-4.799044170867333,-7.1405794886901255,46.83962465147429,-5.010510000674621,-13.64466094067263,7.153200718163063,18.82559057773275,-5.010510000674621,1.0,9.634150939998008,-19.314889320204532,-10.437523274542539,-8.964099639787504,16.035900360212494,-10.437523274542539,-37.35974856174658,-10.437523274542539,-8.964099639787504,-9.062593025066509,-10.437523274542539,-8.964099639787504,-10.437523274542539,-9.062593025066509,-10.437523274542539,-37.35974856174658,-8.964099639787504,-8.492235102265287,19.90341381969379,-2.0044095024192075,19.299032566179264,-6.444566533997564,-8.492235102265287,-8.492235102265287,-5.884699892908763,9.8961785671766,6.622840606461718,0.0,28.751935436379775,-6.703045418534941,-4.658638569295814,21.839624651474292,-5.884699892908763,0.0,-6.915234976639501,-9.133070751266516
Cart(jsp),-1.4509908209701898,-3.0793701948542225,-1.99663543668484,-1.0319383642590778,-1.4509908209701898,-1.0319383642590778,-1.99663543668484,-6.580361793356792,-0.3484003814032035,-1.0319383642590778,-12.803038485955751,-6.674996382111339,-1.0319383642590778,-1.0319383642590778,-2.548783453894265,-8.235634636455368,-1.99663543668484,-0.4288074125208706,-0.4288074125208706,-1.0319383642590778,-0.4288074125208706,-12.803038485955751,-1.4509908209701898,-2.7471766655180336,0.8851153161790155,-4.7090515814323455,29.752628775660305,-1.6421427043968624,19.828660823016527,-4.029402687240606,-0.5501684261916542,-0.5501684261916542,0.8851153161790155,0.1361836073967243,0.8851153161790155,1.0812628825449473,-4.029402687240606,-5.154953556509406,-1.2035208810215814,-2.04073135874901,-6.01241710607755,46.62869223577977,-13.64466094067263,-5.010510000674621,15.12561424843583,20.27024632002964,-13.64466094067263,9.634150939998008,1.0,-14.140688177034622,-5.178039831681726,-2.3384909807524874,22.66150901924751,-5.178039831681726,-12.803038485955751,-5.178039831681726,-2.3384909807524874,-5.1154080293883295,-5.178039831681726,-2.3384909807524874,-5.178039831681726,-5.1154080293883295,-5.178039831681726,-12.803038485955751,-2.3384909807524874,16.06447497352554,26.529022478728805,22.552300573371618,24.80393789087137,-2.3892501272030713,16.06447497352554,16.06447497352554,-2.593394231563651,13.41826672209344,10.93846088454611,0.0,29.328581767731954,-3.807534381152479,-5.439410847036737,21.628692235779777,-2.593394231563651,0.0,-4.02723205698627,-4.793152089909787
Checkout(jsp),43.528331324145576,-9.056363066021119,43.529050157433346,41.66967630235626,43.528331324145576,41.66967630235626,43.529050157433346,-11.31621568221688,44.59075886193121,41.66967630235626,33.25229819606587,35.5991133335002,41.66967630235626,-8.330323697643744,-6.048378017659516,-14.636499903131863,43.529050157433346,41.801161249143725,41.801161249143725,41.66967630235626,41.801161249143725,33.25229819606587,43.528331324145576,46.07521048379465,31.10896788684597,-10.94885264831684,24.62114228699989,29.524992992791343,12.995063173341512,-6.241952864008225,-4.073679997486969,-4.073679997486969,31.10896788684597,-8.250755243137244,31.10896788684597,36.65780634738624,29.113386195319144,31.891039534869115,-9.322254626064446,33.59010437539045,-1.286119319452646,-0.67563575912784,21.214650882292748,16.04044973912284,-17.00519324647406,-12.031957048200415,21.214650882292748,-19.314889320204532,-14.140688177034622,1.0,-2.4424080287515344,-9.32782960867789,15.67217039132211,-2.4424080287515344,-16.747701803934127,-2.4424080287515344,-9.32782960867789,-8.086301244073068,-2.4424080287515344,-9.32782960867789,-2.4424080287515344,-8.086301244073068,-2.4424080287515344,-16.747701803934127,-9.32782960867789,12.119811655547164,-9.32782960867789,-16.747701803934127,18.43270775878463,-4.706228585520536,12.119811655547164,12.119811655547164,-2.2474115776655963,11.872985319623853,9.143221067148882,0.0,-3.04784579049925,22.17903277066262,-6.82123244349383,24.32436424087216,-2.2474115776655963,0.0,-6.245580938611072,-12.077508271898363
CategoryDao,-6.400898210355371,-1.7927202665096922,-10.212444208346867,-6.214884324701348,-6.400898210355371,-6.214884324701348,-10.212444208346867,-5.218657686064453,-1.8525751958220618,-6.214884324701348,-11.862005771591477,-5.947533480866855,-6.214884324701348,-6.214884324701348,-6.652462625882429,-7.8327702314025425,-10.212444208346867,-4.226946590549105,-4.226946590549105,-6.214884324701348,-4.226946590549105,-11.862005771591477,-6.400898210355371,-9.435253148511238,17.320428137870266,28.6486331726894,12.732842661063424,25.114674499849645,28.622475861027084,34.72447444251823,24.30805527374361,24.30805527374361,17.320428137870266,39.7150091173652,17.320428137870266,18.262219787223646,24.369135383190855,21.0100656884303,24.711668304832486,15.472924223857703,25.097665404069467,-7.300395954077536,-5.178039831681726,-10.437523274542539,-8.795763653727851,-6.243982579662559,-5.178039831681726,-10.437523274542539,-5.178039831681726,-2.4424080287515344,0.9999999999999858,36.40805873759851,21.763397796925894,0.9999999999999858,23.493333287735894,-13.64466094067263,21.763397796925894,23.430179292387773,0.9999999999999858,36.40805873759851,0.9999999999999858,23.430179292387773,-13.64466094067263,23.493333287735894,21.763397796925894,8.550408751601672,27.232887783984822,13.137994228408516,15.955268871317204,-5.838631294157116,8.550408751601672,8.550408751601672,27.080161094000744,30.48206197939501,29.212367592932598,35.35533905932737,17.378074856289622,32.6910847785102,-4.012151065999245,28.054943105249833,-8.275177965326625,0.0,-0.8714647821438979,-0.764578623273281
ProductDao,-6.966948917329963,-4.2308979133113,-5.019831498210611,-4.1810249143227685,-6.966948917329963,-4.1810249143227685,-5.019831498210611,-12.897571206371694,-2.9334012721549207,-4.1810249143227685,-12.594251941973754,-9.28643846164845,-4.1810249143227685,-4.1810249143227685,-12.27598086849173,-5.3884844387355635,-5.019831498210611,-4.356724780124421,-4.356724780124421,-4.1810249143227685,-4.356724780124421,-12.594251941973754,-6.966948917329963,-3.9814207597950237,19.225937151495657,25.975425540770683,14.638351674688813,20.886092552171675,15.993917600260886,32.77739847042603,29.126240434104936,29.126240434104936,19.225937151495657,28.10164606164373,19.225937151495657,19.22813279957005,22.42205941109865,22.672013699761056,26.372373908827264,21.41220882542543,28.044789698603953,-6.223530278716267,-2.3384909807524874,-8.964099639787504,-8.226722821305483,-11.956798283780545,-2.3384909807524874,-8.964099639787504,-2.3384909807524874,-9.32782960867789,36.40805873759851,1.0,-13.644660940672615,36.40805873759851,22.76108711735362,21.763397796925894,-13.644660940672615,9.047863675787017,36.40805873759851,1.0,36.40805873759851,9.047863675787017,21.763397796925894,22.76108711735362,-13.644660940672615,7.818162581219395,-8.175170953613687,12.405748058026239,5.097914953038099,-14.791627795742523,7.818162581219395,7.818162581219395,27.65747533569077,25.49023213595561,23.138878132347635,35.35533905932737,19.314762866312208,30.298006759526782,-8.463689616745878,29.131808780611102,-7.697863723636601,0.0,-4.682856925519411,-5.948567874272825
Product,18.03305108267004,-4.2308979133113,19.98016850178939,20.81897508567723,18.03305108267004,20.81897508567723,19.98016850178939,-12.897571206371694,22.06659872784508,20.81897508567723,12.405748058026246,15.71356153835155,20.81897508567723,-4.1810249143227685,-12.27598086849173,-5.3884844387355635,19.98016850178939,20.64327521987558,20.64327521987558,20.81897508567723,20.64327521987558,12.405748058026246,18.03305108267004,21.018579240204975,29.581276210823034,15.620086481443312,37.5272073407176,31.241431611499053,30.638578540933516,22.422059411098658,18.770901374777566,18.770901374777566,29.581276210823034,17.74630700231636,29.581276210823034,29.58347185889743,32.77739847042603,33.02735275908843,16.017034849499893,31.76754788475281,17.689450639276583,18.776469721283732,33.01684807857488,26.391239419539865,16.773277178694517,13.043201716219455,33.01684807857488,16.035900360212494,22.66150901924751,15.67217039132211,21.763397796925894,-13.644660940672615,1.0000000000000142,21.763397796925894,12.405748058026246,11.408058737598521,-23.999999999999986,-1.3074753835403534,21.763397796925894,-13.644660940672615,21.763397796925894,-1.3074753835403534,11.408058737598521,12.405748058026246,-23.999999999999986,30.707018247248186,-5.6987298107780475,22.76108711735362,27.98677061906689,-14.791627795742523,30.707018247248186,30.707018247248186,17.3021362763634,40.13489307662824,37.783539073020265,25.0,29.670101925639585,32.774447902362425,-8.463689616745878,43.77646972128373,-7.697863723636601,0.0,-4.682856925519411,-5.948567874272825
Category,-6.400898210355371,-1.7927202665096922,-10.212444208346867,-6.214884324701348,-6.400898210355371,-6.214884324701348,-10.212444208346867,-5.218657686064453,-1.8525751958220618,-6.214884324701348,-11.862005771591477,-5.947533480866855,-6.214884324701348,-6.214884324701348,-6.652462625882429,-7.8327702314025425,-10.212444208346867,-4.226946590549105,-4.226946590549105,-6.214884324701348,-4.226946590549105,-11.862005771591477,-6.400898210355371,-9.435253148511238,17.320428137870266,28.6486331726894,12.732842661063424,25.114674499849645,28.622475861027084,34.72447444251823,24.30805527374361,24.30805527374361,17.320428137870266,39.7150091173652,17.320428137870266,18.262219787223646,24.369135383190855,21.0100656884303,24.711668304832486,15.472924223857703,25.097665404069467,-7.300395954077536,-5.178039831681726,-10.437523274542539,-8.795763653727851,-6.243982579662559,-5.178039831681726,-10.437523274542539,-5.178039831681726,-2.4424080287515344,0.9999999999999858,36.40805873759851,21.763397796925894,0.9999999999999858,23.493333287735894,-13.64466094067263,21.763397796925894,23.430179292387773,0.9999999999999858,36.40805873759851,0.9999999999999858,23.430179292387773,-13.64466094067263,23.493333287735894,21.763397796925894,8.550408751601672,27.232887783984822,13.137994228408516,15.955268871317204,-5.838631294157116,8.550408751601672,8.550408751601672,27.080161094000744,30.48206197939501,29.212367592932598,35.35533905932737,17.378074856289622,32.6910847785102,-4.012151065999245,28.054943105249833,-8.275177965326625,0.0,-0.8714647821438979,-0.764578623273281
ViewItemController,-7.148710591122645,-11.382655619254098,-9.81592781147379,-9.382435571392108,-7.148710591122645,-9.382435571392108,-9.81592781147379,-10.407627776892193,-7.970796549108638,-9.382435571392108,-49.0,-10.853277990571767,-9.382435571392108,-9.382435571392108,-7.326822496012465,-16.08784996903504,-9.81592781147379,-6.575927595602238,-6.575927595602238,-9.382435571392108,-6.575927595602238,-49.0,-7.148710591122645,-10.57965331728231,-9.003629324974213,-10.213453604249821,-9.003629324974213,-6.421410024916873,13.069114586064186,-5.374551201888502,-9.857036654202783,-9.857036654202783,-9.003629324974213,-4.325132332858249,-9.003629324974213,-0.1147588247551375,-5.374551201888502,-4.490063131407038,-12.934362254831784,-5.84215950573478,-5.295840558529393,-1.5332199384920564,-12.803038485955751,-37.35974856174658,-33.150524501997914,-19.147744504921143,-12.803038485955751,-37.35974856174658,-12.803038485955751,-16.747701803934127,23.493333287735894,22.76108711735362,12.405748058026246,23.493333287735894,1.0,38.13799422840852,37.40574805802625,40.40763841140298,23.493333287735894,22.76108711735362,23.493333287735894,40.40763841140298,38.13799422840852,1.0,37.40574805802625,-20.13248654051871,16.273261517507535,-13.64466094067263,17.21319133814991,-8.246234617737347,-20.13248654051871,-20.13248654051871,-7.059921932893469,12.501788869499604,9.758656059364968,0.0,-4.364807981536693,21.800001792181202,-1.7238038993557074,23.466780061507944,-7.059921932893469,0.0,-7.178047955749719,-10.080191806193085
ViewCategoryController,-6.400898210355371,-1.7927202665096922,-10.212444208346867,-6.214884324701348,-6.400898210355371,-6.214884324701348,-10.212444208346867,-5.218657686064453,-1.8525751958220618,-6.214884324701348,-11.862005771591477,-5.947533480866855,-6.214884324701348,-6.214884324701348,-6.652462625882429,-7.8327702314025425,-10.212444208346867,-4.226946590549105,-4.226946590549105,-6.214884324701348,-4.226946590549105,-11.862005771591477,-6.400898210355371,-9.435253148511238,-7.679571862129725,-6.706705886637968,-7.679571862129725,0.11467449984965099,18.267136801699714,-0.6308646168091393,-11.047283785583762,-11.047283785583762,-7.679571862129725,4.359670058037827,-7.679571862129725,-6.737780212776346,-0.6308646168091393,-3.9899343115696944,-10.643670754494885,-9.52707577614229,-10.257673655257902,-7.300395954077536,-5.178039831681726,-10.437523274542539,-8.795763653727851,-6.243982579662559,-5.178039831681726,-10.437523274542539,-5.178039831681726,-2.4424080287515344,-13.64466094067263,21.763397796925894,11.408058737598521,-13.64466094067263,38.13799422840852,1.0,36.40805873759852,38.0748402330604,-13.64466094067263,21.763397796925894,-13.64466094067263,38.0748402330604,1.0,38.13799422840852,36.40805873759852,17.005507687889814,15.275572197079812,23.493333287735894,24.410367807605347,-5.838631294157116,17.005507687889814,17.005507687889814,-8.275177965326625,20.12672292006764,18.857028533605227,0.0,-7.621925143710372,20.733769191605194,-4.012151065999245,17.699604045922463,-8.275177965326625,0.0,-0.8714647821438979,-0.764578623273281
ViewProductController,-6.966948917329963,-4.2308979133113,-5.019831498210611,-4.1810249143227685,-6.966948917329963,-4.1810249143227685,-5.019831498210611,-12.897571206371694,-2.9334012721549207,-4.1810249143227685,-12.594251941973754,-9.28643846164845,-4.1810249143227685,-4.1810249143227685,-12.27598086849173,-5.3884844387355635,-5.019831498210611,-4.356724780124421,-4.356724780124421,-4.1810249143227685,-4.356724780124421,-12.594251941973754,-6.966948917329963,-3.9814207597950237,-5.774062848504335,-9.379913518556688,-5.774062848504335,-4.113907447828316,5.638578540933516,-2.577940588901342,-6.2290986252224325,-6.2290986252224325,-5.774062848504335,-7.25369299768364,-5.774062848504335,-5.7718672004299405,-2.577940588901342,-2.327986300238938,-8.982965150500108,-3.5877911745745625,-7.310549360723418,-6.223530278716267,-2.3384909807524874,-8.964099639787504,-8.226722821305483,-11.956798283780545,-2.3384909807524874,-8.964099639787504,-2.3384909807524874,-9.32782960867789,21.763397796925894,-13.644660940672615,-23.999999999999986,21.763397796925894,37.40574805802625,36.40805873759852,1.0000000000000142,23.692524616459647,21.763397796925894,-13.644660940672615,21.763397796925894,23.692524616459647,36.40805873759852,37.40574805802625,1.0000000000000142,16.273261517507535,-20.132486540518695,22.76108711735362,13.553013889326241,-14.791627795742523,16.273261517507535,16.273261517507535,-7.697863723636601,15.134893076628238,12.783539073020266,0.0,-5.685237133687783,18.340691172621774,-8.463689616745878,18.776469721283732,-7.697863723636601,0.0,-4.682856925519411,-5.948567874272825
SearchProductsController,-9.536969549095721,-8.6519794356886,-6.303506843914445,-6.404445913764713,-9.536969549095721,-6.404445913764713,-6.303506843914445,-12.433815672640803,-8.118917284957874,-6.404445913764713,-9.59236158859702,-7.15076846263413,-6.404445913764713,-6.404445913764713,-9.84504367365938,-6.645608868444376,-6.303506843914445,-2.781684623591586,-2.781684623591586,-6.404445913764713,-2.781684623591586,-9.59236158859702,-9.536969549095721,-6.694759878718938,-6.257440633718669,-6.816800175807876,-6.257440633718669,-2.4457310779134884,9.195801829322004,-1.1096310286716347,-6.45699361382502,-6.45699361382502,-6.257440633718669,-3.533922653169709,-6.257440633718669,-5.550441087430818,-1.1096310286716347,-3.308316758772277,-7.065786151058073,-3.3827940968644663,-11.52529543256756,-6.71282448174173,-5.1154080293883295,-9.062593025066509,-11.36353838060454,-11.63639964439506,-5.1154080293883295,-9.062593025066509,-5.1154080293883295,-8.086301244073068,23.430179292387773,9.047863675787017,-1.3074753835403534,23.430179292387773,40.40763841140298,38.0748402330604,23.692524616459647,1.0000000000000142,23.430179292387773,9.047863675787017,23.430179292387773,1.0000000000000142,38.0748402330604,40.40763841140298,23.692524616459647,19.275151870884272,2.5600380759409376,25.76297747073035,14.171122829261423,-15.05517121564944,19.275151870884272,19.275151870884272,-10.776846255540883,14.61994700435003,11.696283508490488,0.0,-6.735643176783846,20.763884197270812,-8.15597170131561,18.28717551825827,-10.776846255540883,0.0,-4.0275387110192975,-6.870288181968602
SqlMapCategoryDao,-6.400898210355371,-1.7927202665096922,-10.212444208346867,-6.214884324701348,-6.400898210355371,-6.214884324701348,-10.212444208346867,-5.218657686064453,-1.8525751958220618,-6.214884324701348,-11.862005771591477,-5.947533480866855,-6.214884324701348,-6.214884324701348,-6.652462625882429,-7.8327702314025425,-10.212444208346867,-4.226946590549105,-4.226946590549105,-6.214884324701348,-4.226946590549105,-11.862005771591477,-6.400898210355371,-9.435253148511238,17.320428137870266,28.6486331726894,12.732842661063424,25.114674499849645,28.622475861027084,34.72447444251823,24.30805527374361,24.30805527374361,17.320428137870266,39.7150091173652,17.320428137870266,18.262219787223646,24.369135383190855,21.0100656884303,24.711668304832486,15.472924223857703,25.097665404069467,-7.300395954077536,-5.178039831681726,-10.437523274542539,-8.795763653727851,-6.243982579662559,-5.178039831681726,-10.437523274542539,-5.178039831681726,-2.4424080287515344,0.9999999999999858,36.40805873759851,21.763397796925894,0.9999999999999858,23.493333287735894,-13.64466094067263,21.763397796925894,23.430179292387773,0.9999999999999858,36.40805873759851,0.9999999999999858,23.430179292387773,-13.64466094067263,23.493333287735894,21.763397796925894,8.550408751601672,27.232887783984822,13.137994228408516,15.955268871317204,-5.838631294157116,8.550408751601672,8.550408751601672,27.080161094000744,30.48206197939501,29.212367592932598,35.35533905932737,17.378074856289622,32.6910847785102,-4.012151065999245,28.054943105249833,-8.275177965326625,0.0,-0.8714647821438979,-0.764578623273281
SqlMapProductDao,-6.966948917329963,-4.2308979133113,-5.019831498210611,-4.1810249143227685,-6.966948917329963,-4.1810249143227685,-5.019831498210611,-12.897571206371694,-2.9334012721549207,-4.1810249143227685,-12.594251941973754,-9.28643846164845,-4.1810249143227685,-4.1810249143227685,-12.27598086849173,-5.3884844387355635,-5.019831498210611,-4.356724780124421,-4.356724780124421,-4.1810249143227685,-4.356724780124421,-12.594251941973754,-6.966948917329963,-3.9814207597950237,19.225937151495657,25.975425540770683,14.638351674688813,20.886092552171675,15.993917600260886,32.77739847042603,29.126240434104936,29.126240434104936,19.225937151495657,28.10164606164373,19.225937151495657,19.22813279957005,22.42205941109865,22.672013699761056,26.372373908827264,21.41220882542543,28.044789698603953,-6.223530278716267,-2.3384909807524874,-8.964099639787504,-8.226722821305483,-11.956798283780545,-2.3384909807524874,-8.964099639787504,-2.3384909807524874,-9.32782960867789,36.40805873759851,1.0,-13.644660940672615,36.40805873759851,22.76108711735362,21.763397796925894,-13.644660940672615,9.047863675787017,36.40805873759851,1.0,36.40805873759851,9.047863675787017,21.763397796925894,22.76108711735362,-13.644660940672615,7.818162581219395,-8.175170953613687,12.405748058026239,5.097914953038099,-14.791627795742523,7.818162581219395,7.818162581219395,27.65747533569077,25.49023213595561,23.138878132347635,35.35533905932737,19.314762866312208,30.298006759526782,-8.463689616745878,29.131808780611102,-7.697863723636601,0.0,-4.682856925519411,-5.948567874272825
category(table),-6.400898210355371,-1.7927202665096922,-10.212444208346867,-6.214884324701348,-6.400898210355371,-6.214884324701348,-10.212444208346867,-5.218657686064453,-1.8525751958220618,-6.214884324701348,-11.862005771591477,-5.947533480866855,-6.214884324701348,-6.214884324701348,-6.652462625882429,-7.8327702314025425,-10.212444208346867,-4.226946590549105,-4.226946590549105,-6.214884324701348,-4.226946590549105,-11.862005771591477,-6.400898210355371,-9.435253148511238,17.320428137870266,28.6486331726894,12.732842661063424,25.114674499849645,28.622475861027084,34.72447444251823,24.30805527374361,24.30805527374361,17.320428137870266,39.7150091173652,17.320428137870266,18.262219787223646,24.369135383190855,21.0100656884303,24.711668304832486,15.472924223857703,25.097665404069467,-7.300395954077536,-5.178039831681726,-10.437523274542539,-8.795763653727851,-6.243982579662559,-5.178039831681726,-10.437523274542539,-5.178039831681726,-2.4424080287515344,0.9999999999999858,36.40805873759851,21.763397796925894,0.9999999999999858,23.493333287735894,-13.64466094067263,21.763397796925894,23.430179292387773,0.9999999999999858,36.40805873759851,0.9999999999999858,23.430179292387773,-13.64466094067263,23.493333287735894,21.763397796925894,8.550408751601672,27.232887783984822,13.137994228408516,15.955268871317204,-5.838631294157116,8.550408751601672,8.550408751601672,27.080161094000744,30.48206197939501,29.212367592932598,35.35533905932737,17.378074856289622,32.6910847785102,-4.012151065999245,28.054943105249833,-8.275177965326625,0.0,-0.8714647821438979,-0.764578623273281
SearchProducts(jsp),-9.536969549095721,-8.6519794356886,-6.303506843914445,-6.404445913764713,-9.536969549095721,-6.404445913764713,-6.303506843914445,-12.433815672640803,-8.118917284957874,-6.404445913764713,-9.59236158859702,-7.15076846263413,-6.404445913764713,-6.404445913764713,-9.84504367365938,-6.645608868444376,-6.303506843914445,-2.781684623591586,-2.781684623591586,-6.404445913764713,-2.781684623591586,-9.59236158859702,-9.536969549095721,-6.694759878718938,-6.257440633718669,-6.816800175807876,-6.257440633718669,-2.4457310779134884,9.195801829322004,-1.1096310286716347,-6.45699361382502,-6.45699361382502,-6.257440633718669,-3.533922653169709,-6.257440633718669,-5.550441087430818,-1.1096310286716347,-3.308316758772277,-7.065786151058073,-3.3827940968644663,-11.52529543256756,-6.71282448174173,-5.1154080293883295,-9.062593025066509,-11.36353838060454,-11.63639964439506,-5.1154080293883295,-9.062593025066509,-5.1154080293883295,-8.086301244073068,23.430179292387773,9.047863675787017,-1.3074753835403534,23.430179292387773,40.40763841140298,38.0748402330604,23.692524616459647,1.0000000000000142,23.430179292387773,9.047863675787017,23.430179292387773,1.0000000000000142,38.0748402330604,40.40763841140298,23.692524616459647,19.275151870884272,2.5600380759409376,25.76297747073035,14.171122829261423,-15.05517121564944,19.275151870884272,19.275151870884272,-10.776846255540883,14.61994700435003,11.696283508490488,0.0,-6.735643176783846,20.763884197270812,-8.15597170131561,18.28717551825827,-10.776846255540883,0.0,-4.0275387110192975,-6.870288181968602
Category(jsp),-6.400898210355371,-1.7927202665096922,-10.212444208346867,-6.214884324701348,-6.400898210355371,-6.214884324701348,-10.212444208346867,-5.218657686064453,-1.8525751958220618,-6.214884324701348,-11.862005771591477,-5.947533480866855,-6.214884324701348,-6.214884324701348,-6.652462625882429,-7.8327702314025425,-10.212444208346867,-4.226946590549105,-4.226946590549105,-6.214884324701348,-4.226946590549105,-11.862005771591477,-6.400898210355371,-9.435253148511238,-7.679571862129725,-6.706705886637968,-7.679571862129725,0.11467449984965099,18.267136801699714,-0.6308646168091393,-11.047283785583762,-11.047283785583762,-7.679571862129725,4.359670058037827,-7.679571862129725,-6.737780212776346,-0.6308646168091393,-3.9899343115696944,-10.643670754494885,-9.52707577614229,-10.257673655257902,-7.300395954077536,-5.178039831681726,-10.437523274542539,-8.795763653727851,-6.243982579662559,-5.178039831681726,-10.437523274542539,-5.178039831681726,-2.4424080287515344,-13.64466094067263,21.763397796925894,11.408058737598521,-13.64466094067263,38.13799422840852,1.0,36.40805873759852,38.0748402330604,-13.64466094067263,21.763397796925894,-13.64466094067263,38.0748402330604,1.0,38.13799422840852,36.40805873759852,17.005507687889814,15.275572197079812,23.493333287735894,24.410367807605347,-5.838631294157116,17.005507687889814,17.005507687889814,-8.275177965326625,20.12672292006764,18.857028533605227,0.0,-7.621925143710372,20.733769191605194,-4.012151065999245,17.699604045922463,-8.275177965326625,0.0,-0.8714647821438979,-0.764578623273281
Item(jsp),-7.148710591122645,-11.382655619254098,-9.81592781147379,-9.382435571392108,-7.148710591122645,-9.382435571392108,-9.81592781147379,-10.407627776892193,-7.970796549108638,-9.382435571392108,-49.0,-10.853277990571767,-9.382435571392108,-9.382435571392108,-7.326822496012465,-16.08784996903504,-9.81592781147379,-6.575927595602238,-6.575927595602238,-9.382435571392108,-6.575927595602238,-49.0,-7.148710591122645,-10.57965331728231,-9.003629324974213,-10.213453604249821,-9.003629324974213,-6.421410024916873,13.069114586064186,-5.374551201888502,-9.857036654202783,-9.857036654202783,-9.003629324974213,-4.325132332858249,-9.003629324974213,-0.1147588247551375,-5.374551201888502,-4.490063131407038,-12.934362254831784,-5.84215950573478,-5.295840558529393,-1.5332199384920564,-12.803038485955751,-37.35974856174658,-33.150524501997914,-19.147744504921143,-12.803038485955751,-37.35974856174658,-12.803038485955751,-16.747701803934127,23.493333287735894,22.76108711735362,12.405748058026246,23.493333287735894,1.0,38.13799422840852,37.40574805802625,40.40763841140298,23.493333287735894,22.76108711735362,23.493333287735894,40.40763841140298,38.13799422840852,1.0,37.40574805802625,-20.13248654051871,16.273261517507535,-13.64466094067263,17.21319133814991,-8.246234617737347,-20.13248654051871,-20.13248654051871,-7.059921932893469,12.501788869499604,9.758656059364968,0.0,-4.364807981536693,21.800001792181202,-1.7238038993557074,23.466780061507944,-7.059921932893469,0.0,-7.178047955749719,-10.080191806193085
